,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:17:38.252,    8.27,    5.66,    4.91,    2.25,    8.36,    5.74,    4.68,    2.26,   26.22,   15.92,    105290,   42.14,   15.71,   45.25,   12.08,   41.73,   15.46,   45.07,   12.12,   41.97,   55.37,  174.03,    105310,  229.40,     81.59,    189.95,    271.54
2023-02-07,18:17:38.351,    9.40,    6.49,    6.10,    3.18,    9.37,    6.57,    5.83,    3.20,   30.71,   19.44,    104280,   50.15,   13.95,   41.55,   10.35,   38.22,   13.68,   41.52,   10.22,   38.38,   48.21,  159.66,    104250,  207.87,     78.91,    179.11,    258.02
2023-02-07,18:17:38.451,   25.85,    9.90,   21.96,    6.37,   25.61,   10.06,   21.74,    6.58,   95.16,   32.91,    105330,  128.07,   25.34,   58.73,   21.67,   55.56,   24.72,   58.71,   21.66,   55.55,   93.38,  228.55,    105310,  321.94,    188.54,    261.46,    450.00
2023-02-07,18:17:38.551,    7.20,    6.18,    3.73,    2.81,    7.17,    6.15,    3.65,    2.90,   21.75,   18.04,    104260,   39.79,   10.12,   36.05,    6.79,   32.69,    9.71,   36.14,    6.81,   32.86,   33.43,  137.74,    104250,  171.17,     55.18,    155.78,    210.96
2023-02-07,18:17:38.651,    5.66,    5.35,    2.12,    1.96,    5.50,    5.36,    2.03,    1.97,   15.31,   14.64,    105280,   29.95,    7.65,   35.59,    4.19,   32.12,    7.44,   35.58,    4.31,   32.20,   23.59,  135.50,    105280,  159.08,     38.90,    150.13,    189.03
2023-02-07,18:17:38.752,    5.93,    4.29,    2.43,    0.90,    5.76,    4.33,    2.33,    0.96,   16.45,   10.48,    105280,   26.93,    8.82,   39.52,    5.29,   36.20,    8.58,   39.31,    5.43,   36.46,   28.12,  151.49,    105290,  179.61,     44.57,    161.97,    206.54
2023-02-07,18:17:38.851,    5.93,    4.02,    2.50,    0.63,    5.86,    3.98,    2.44,    0.65,   16.73,    9.27,    104220,   25.99,    7.92,   39.74,    4.44,   36.52,    7.74,   39.95,    4.57,   36.46,   24.68,  152.67,    104210,  177.35,     41.40,    161.94,    203.34
2023-02-07,18:17:38.951,    6.80,    4.58,    3.26,    1.09,    6.66,    4.53,    3.21,    1.12,   19.94,   11.32,    105260,   31.25,    9.16,   41.32,    5.63,   37.68,    8.86,   41.01,    5.78,   37.92,   29.43,  157.93,    105260,  187.35,     49.36,    169.25,    218.61
2023-02-07,18:17:39.051,   14.38,    8.05,   10.89,    4.68,   14.13,    7.97,   10.77,    4.72,   50.17,   25.41,    104240,   75.58,   13.54,   41.83,   10.16,   38.71,   13.29,   41.93,   10.40,   38.69,   47.40,  161.16,    104250,  208.56,     97.57,    186.58,    284.14
2023-02-07,18:17:39.151,    8.38,    4.73,    5.03,    1.33,    8.33,    4.77,    4.87,    1.41,   26.62,   12.25,    105270,   38.86,   14.22,   47.30,   10.41,   43.50,   13.72,   46.94,   10.73,   43.75,   49.08,  181.48,    105290,  230.55,     75.69,    193.73,    269.42
2023-02-07,18:17:39.252,    4.97,    4.07,    1.55,    0.70,    4.87,    4.05,    1.47,    0.69,   12.85,    9.51,    105290,   22.36,    7.31,   38.87,    3.79,   35.62,    7.06,   39.06,    3.86,   35.69,   22.01,  149.24,    105300,  171.25,     34.86,    158.74,    193.60
2023-02-07,18:17:39.351,    4.57,    4.08,    1.14,    0.72,    4.48,    4.10,    1.07,    0.71,   11.25,    9.61,    104240,   20.87,    8.57,   39.85,    5.20,   36.61,    8.28,   39.67,    5.32,   36.66,   27.38,  152.80,    104240,  180.17,     38.63,    162.41,    201.04
2023-02-07,18:17:39.451,    9.56,    5.04,    5.96,    1.60,    9.27,    4.95,    5.85,    1.64,   30.64,   13.23,    105280,   43.87,   11.10,   43.84,    7.56,   40.53,   10.92,   44.06,    7.67,   40.75,   37.24,  169.18,    105290,  206.42,     67.89,    182.40,    250.29
2023-02-07,18:17:39.551,    4.59,    3.78,    1.14,    0.39,    4.40,    3.72,    1.05,    0.39,   11.18,    8.29,    104240,   19.47,    7.24,   40.34,    3.84,   36.92,    7.03,   40.05,    4.08,   37.01,   22.19,  154.32,    104250,  176.51,     33.37,    162.61,    195.98
2023-02-07,18:17:39.651,    7.67,    4.40,    3.99,    0.93,    7.24,    4.27,    4.04,    0.96,   22.93,   10.55,    105270,   33.49,    8.32,   42.16,    4.85,   38.74,    8.10,   42.21,    4.95,   38.93,   26.21,  162.04,    105260,  188.25,     49.15,    172.59,    221.74
2023-02-07,18:17:39.752,    4.88,    4.33,    1.45,    0.95,    4.82,    4.35,    1.44,    0.95,   12.58,   10.57,    105260,   23.16,    8.60,   39.40,    5.25,   35.96,    8.36,   39.32,    5.42,   35.94,   27.63,  150.63,    105280,  178.26,     40.22,    161.20,    201.42
2023-02-07,18:17:39.851,    4.60,    4.04,    1.13,    0.67,    4.41,    4.02,    1.00,    0.65,   11.13,    9.39,    104240,   20.53,    7.81,   39.61,    4.42,   36.31,    7.56,   39.42,    4.49,   36.40,   24.28,  151.75,    104230,  176.03,     35.42,    161.14,    196.55
2023-02-07,18:17:39.951,    5.46,    4.12,    1.91,    0.72,    5.27,    4.14,    1.83,    0.73,   14.47,    9.71,    105260,   24.17,    8.05,   40.98,    4.55,   37.65,    7.81,   40.95,    4.71,   37.76,   25.12,  157.33,    105270,  182.45,     39.58,    167.04,    206.62
2023-02-07,18:17:40.051,   46.13,   17.22,   41.95,   13.75,   45.43,   17.00,   41.79,   13.57,  175.30,   61.53,    104330,  236.83,   62.33,  325.62,   57.17,  321.90,   60.39,  325.11,   61.88,  324.07,  241.78, 1296.71,    104320, 1538.48,    417.08,   1358.24,   1775.32
2023-02-07,18:17:40.151,   15.47,    5.49,   11.96,    2.25,   15.40,    5.66,   11.63,    2.23,   54.46,   15.64,    105390,   70.10,   45.26,  466.36,   41.49,  462.78,   44.83,  466.21,   41.67,  463.04,  173.26, 1858.40,    105460, 2031.66,    227.72,   1874.03,   2101.75
2023-02-07,18:17:40.251,   12.04,    5.89,    8.67,    2.55,   12.10,    5.92,    8.40,    2.57,   41.21,   16.93,    104320,   58.14,   46.85,  448.77,   43.11,  445.27,   46.59,  448.63,   43.08,  445.34,  179.63, 1788.01,    104370, 1967.64,    220.84,   1804.94,   2025.78
2023-02-07,18:17:40.351,   11.23,    4.60,    7.89,    1.24,   11.19,    4.68,    7.47,    1.23,   37.78,   11.75,    105380,   49.53,   39.91,  461.24,   36.27,  457.85,   39.64,  461.29,   36.50,  457.85,  152.32, 1838.23,    105430, 1990.55,    190.10,   1849.98,   2040.08
2023-02-07,18:17:40.451,   10.55,    4.94,    7.12,    1.59,   10.47,    4.93,    6.88,    1.54,   35.03,   13.00,    104340,   48.03,   37.65,  450.50,   33.83,  447.13,   37.22,  450.34,   34.07,  447.22,  142.78, 1795.18,    104360, 1937.96,    177.81,   1808.18,   1985.99
2023-02-07,18:17:40.551,   10.22,    4.71,    6.71,    1.32,   10.10,    4.77,    6.51,    1.33,   33.55,   12.14,    105360,   45.69,   41.86,  460.12,   38.31,  456.67,   41.45,  460.04,   38.22,  456.67,  159.83, 1833.51,    105380, 1993.34,    193.38,   1845.65,   2039.03
2023-02-07,18:17:40.651,    7.37,    4.11,    3.90,    0.68,    7.23,    4.11,    3.74,    0.71,   22.24,    9.61,    104310,   31.85,   33.31,  453.97,   30.05,  450.63,   33.03,  453.94,   30.03,  450.70,  126.42, 1809.24,    104340, 1935.66,    148.65,   1818.85,   1967.50
2023-02-07,18:17:40.751,    9.85,    4.34,    6.39,    0.93,    9.77,    4.32,    6.25,    0.91,   32.27,   10.50,    105360,   42.77,   34.86,  458.23,   31.23,  454.93,   34.51,  458.28,   31.52,  454.93,  132.12, 1826.37,    105390, 1958.50,    164.39,   1836.87,   2001.27
2023-02-07,18:17:40.852,   24.64,   20.25,   21.74,   16.86,   24.67,   20.26,   21.24,   16.74,   92.30,   74.10,    104356,  166.40, 1629.50,  334.85, 1631.87,  331.99, 1630.21,  333.95, 1629.84,  331.17, 6521.42, 1331.95,    108900, 7853.38,   6613.72,   1406.06,   8019.78
2023-02-07,18:17:40.952,   21.77,    7.19,   18.65,    3.92,   22.22,    7.48,   18.11,    3.81,   80.75,   22.40,    105480,  103.15, 2088.87,  193.23, 2088.04,  191.23, 2106.66,  201.22, 2107.74,  198.14, 8391.31,  783.82,    110050, 9175.13,   8472.06,    806.23,   9278.29
2023-02-07,18:17:41.061,   30.10,    9.26,   26.63,    5.94,   30.44,    9.58,   26.42,    5.77,  113.59,   30.56,    105058,  144.14, 2831.72,  369.20, 2836.39,  366.78, 2840.21,  373.71, 2840.47,  370.09,11348.79, 1479.78,    116920,12828.56,  11462.37,   1510.33,  12972.71
2023-02-07,18:17:41.165,   55.85,   23.38,   52.23,   20.17,   55.82,   23.53,   51.88,   19.80,  215.78,   86.88,    104874,  302.66, 2686.69,  325.12, 2690.72,  324.48, 2687.16,  326.69, 2688.76,  323.27,10753.33, 1299.55,    111662,12052.88,  10969.11,   1386.43,  12355.54
2023-02-07,18:17:41.265,   17.94,   12.47,   14.63,    9.29,   18.32,   12.76,   14.34,    9.15,   65.23,   43.66,    104860,  108.89, 2696.11,  347.58, 2697.62,  344.30, 2702.14,  349.82, 2710.06,  349.69,10805.93, 1391.39,    111970,12197.31,  10871.15,   1435.05,  12306.20
2023-02-07,18:17:41.358,   14.33,    4.76,   10.96,    1.44,   14.70,    5.06,   10.59,    1.28,   50.58,   12.55,    104078,   63.13, 2475.56,  325.02, 2466.85,  318.19, 2484.58,  330.17, 2493.16,  329.47, 9920.15, 1302.85,    107376,11223.00,   9970.73,   1315.40,  11286.13
2023-02-07,18:17:41.458,   30.42,    8.79,   26.98,    5.42,   30.71,    9.07,   26.36,    5.27,  114.47,   28.55,    105440,  143.02, 2974.15,  414.61, 2954.26,  402.31, 2952.01,  405.77, 2963.34,  406.41,11843.76, 1629.11,    113980,13472.87,  11958.23,   1657.66,  13615.88
2023-02-07,18:17:41.558,   12.84,    5.25,    9.59,    1.85,   13.30,    5.53,    9.09,    1.75,   44.82,   14.38,    104400,   59.19, 2828.07,  377.69, 2823.16,  371.00, 2830.74,  378.21, 2818.80,  371.34,11300.77, 1498.24,    112530,12799.00,  11345.58,   1512.61,  12858.20
2023-02-07,18:17:41.658,   12.50,    4.84,    8.99,    1.46,   12.71,    5.11,    8.76,    1.38,   42.97,   12.79,    105440,   55.75, 2785.96,  375.97, 2790.63,  375.13, 2794.33,  381.76, 2790.03,  375.27,11160.95, 1508.13,    114610,12669.08,  11203.91,   1520.92,  12724.83
2023-02-07,18:17:41.758,   13.50,    5.30,   10.21,    1.92,   13.79,    5.58,    9.86,    1.81,   47.36,   14.60,    104390,   61.96, 2924.09,  399.00, 2908.91,  391.44, 2919.32,  395.25, 2909.25,  388.89,11661.58, 1574.58,    113910,13236.15,  11708.94,   1589.18,  13298.12
2023-02-07,18:17:41.858,    9.75,    4.65,    6.39,    1.27,   10.14,    4.99,    6.12,    1.18,   32.41,   12.09,    105420,   44.50, 2563.53,  350.80, 2553.80,  343.96, 2557.54,  349.45, 2564.08,  347.46,10238.95, 1391.67,    113050,11630.62,  10271.36,   1403.76,  11675.12
2023-02-07,18:17:41.958,   23.89,   11.78,   20.80,    8.52,   24.35,   12.08,   20.32,    8.44,   89.35,   40.82,    104380,  130.17, 2551.80,  335.07, 2544.55,  328.70, 2550.90,  335.78, 2555.53,  332.23,10202.79, 1331.78,    112580,11534.57,  10292.14,   1372.59,  11664.73
2023-02-07,18:17:42.062,   32.46,    9.40,   29.31,    6.12,   32.91,    9.68,   29.06,    5.97,  123.75,   31.16,    105397,  154.90, 2773.32,  380.61, 2788.52,  382.38, 2795.78,  388.09, 2785.46,  382.49,11143.08, 1533.57,    114592,12676.65,  11266.83,   1564.73,  12831.55
2023-02-07,18:17:42.161,   30.10,    7.56,   26.91,    4.32,   30.32,    7.89,   26.30,    4.14,  113.64,   23.91,    104440,  137.55, 2758.36,  361.58, 2764.14,  361.48, 2767.76,  367.20, 2770.89,  364.35,11061.16, 1454.60,    111880,12515.75,  11174.80,   1478.51,  12653.31
2023-02-07,18:17:42.273,   33.53,   13.86,   30.31,   10.61,   33.98,   14.21,   30.07,   10.49,  127.89,   49.17,    105335,  177.06, 3005.94,  427.88, 3003.18,  422.76, 3002.25,  424.83, 3000.84,  420.36,12012.21, 1695.84,    118297,13708.05,  12140.10,   1745.01,  13885.11
2023-02-07,18:17:42.366,   21.91,    8.82,   18.81,    5.54,   22.51,    9.16,   18.58,    5.43,   81.80,   28.94,    104940,  110.75, 2804.85,  396.51, 2803.09,  394.10, 2811.15,  399.47, 2804.68,  393.92,11223.78, 1584.01,    109890,12807.78,  11305.58,   1612.95,  12918.53
2023-02-07,18:17:42.465,   29.93,    9.38,   26.78,    6.07,   30.29,    9.60,   26.35,    5.94,  113.35,   30.99,    104440,  144.34, 2731.21,  372.91, 2727.84,  369.69, 2731.68,  375.46, 2719.86,  368.24,10910.60, 1486.30,    111600,12396.90,  11023.95,   1517.30,  12541.24
2023-02-07,18:17:42.566,   19.44,    7.91,   16.31,    4.66,   20.02,    8.27,   15.87,    4.54,   71.64,   25.39,    104414,   97.03, 2770.52,  376.72, 2758.55,  369.65, 2773.19,  379.67, 2769.51,  374.99,11071.77, 1501.03,    112721,12572.80,  11143.40,   1526.42,  12669.83
2023-02-07,18:17:42.666,   14.12,    5.09,   10.84,    1.73,   14.49,    5.31,   10.47,    1.62,   49.92,   13.76,    105440,   63.68, 2558.67,  303.67, 2552.47,  299.23, 2563.92,  307.08, 2550.76,  299.24,10225.81, 1209.22,    112670,11435.03,  10275.73,   1222.98,  11498.72
2023-02-07,18:17:42.766,   14.35,    5.16,   11.01,    1.86,   14.69,    5.53,   10.62,    1.71,   50.67,   14.27,    104400,   64.94, 2389.21,  264.62, 2387.69,  261.91, 2380.57,  260.72, 2384.96,  260.59, 9542.43, 1047.83,    110140,10590.26,   9593.10,   1062.10,  10655.20
2023-02-07,18:17:42.866,   15.06,    5.59,   12.01,    2.26,   15.63,    5.92,   11.70,    2.12,   54.40,   15.89,    105440,   70.28, 2751.74,  363.22, 2740.11,  353.65, 2751.49,  363.69, 2759.78,  362.64,11003.13, 1443.20,    113100,12446.33,  11057.52,   1459.09,  12516.62
2023-02-07,18:17:42.966,   25.37,    9.76,   22.19,    6.48,   25.94,   10.09,   21.74,    6.33,   95.25,   32.67,    104410,  127.91, 2530.24,  302.08, 2525.97,  297.07, 2524.83,  300.98, 2523.21,  296.77,10104.24, 1196.90,    111120,11301.14,  10199.48,   1229.57,  11429.05
2023-02-07,18:17:43.067,   27.20,    7.38,   23.85,    4.00,   27.72,    7.72,   23.71,    3.91,  102.48,   23.01,    105480,  125.49, 2286.81,  239.83, 2285.02,  235.88, 2274.66,  234.08, 2273.56,  231.24, 9120.04,  941.04,    111630,10061.08,   9222.52,    964.05,  10186.57
2023-02-07,18:17:43.166,   19.60,    7.98,   16.31,    4.69,   19.83,    8.23,   15.90,    4.52,   71.64,   25.42,    104360,   97.06, 2407.80,  278.41, 2403.40,  274.22, 2403.58,  277.02, 2412.26,  277.22, 9627.04, 1106.87,    111380,10733.90,   9698.68,   1132.29,  10830.97
2023-02-07,18:17:43.267,   14.46,    5.42,   11.14,    1.98,   14.79,    5.67,   10.86,    1.92,   51.25,   14.99,    105400,   66.24, 2325.51,  239.46, 2324.79,  237.84, 2316.55,  236.33, 2322.02,  236.04, 9288.86,  949.67,    110860,10238.53,   9340.11,    964.66,  10304.77
2023-02-07,18:17:43.366,   13.24,    5.83,    9.61,    2.43,   13.51,    6.13,    9.53,    2.39,   45.88,   16.78,    104380,   62.67, 2270.66,  226.86, 2269.09,  222.92, 2275.60,  228.56, 2271.15,  224.75, 9086.51,  903.09,    109780, 9989.60,   9132.39,    919.88,  10052.27
2023-02-07,18:17:43.467,   21.47,    7.81,   18.21,    4.44,   21.73,    8.10,   17.71,    4.36,   79.13,   24.71,    105400,  103.84, 2076.19,  177.08, 2080.58,  176.03, 2074.37,  175.22, 2077.69,  174.37, 8308.83,  702.70,    109780, 9011.53,   8387.96,    727.41,   9115.37
2023-02-07,18:17:43.566,   14.67,    5.45,   11.44,    2.07,   15.20,    5.79,   11.10,    2.00,   52.41,   15.31,    104400,   67.72, 2070.39,  168.44, 2077.99,  168.34, 2081.82,  172.73, 2081.39,  169.46, 8311.58,  678.97,    109320, 8990.55,   8363.99,    694.28,   9058.27
2023-02-07,18:17:43.667,   11.99,    4.78,    8.64,    1.40,   12.41,    5.06,    8.51,    1.34,   41.55,   12.57,    104376,   54.12, 2044.62,  155.40, 2034.98,  149.83, 2047.47,  157.40, 2048.83,  155.22, 8175.91,  617.86,    109554, 8793.76,   8217.46,    630.43,   8847.88
2023-02-07,18:17:43.767,   10.12,    5.06,    6.63,    1.64,   10.48,    5.27,    6.45,    1.60,   33.68,   13.56,    105420,   47.24, 2140.84,  195.04, 2130.12,  189.88, 2129.34,  191.69, 2135.43,  192.43, 8535.73,  769.03,    110730, 9304.76,   8569.41,    782.60,   9352.00
2023-02-07,18:17:43.867,   13.11,    5.17,    9.79,    1.82,   13.34,    5.47,    9.46,    1.75,   45.70,   14.22,    104380,   59.91, 2147.86,  210.96, 2144.03,  207.73, 2144.26,  210.27, 2134.00,  204.78, 8570.14,  833.74,    109270, 9403.88,   8615.84,    847.96,   9463.79
2023-02-07,18:17:43.967,   18.10,    6.53,   14.70,    3.12,   18.55,    6.81,   14.32,    3.08,   65.67,   19.54,    105420,   85.21, 2646.91,  333.16, 2644.41,  329.62, 2628.58,  326.74, 2633.63,  326.34,10553.54, 1315.86,    113300,11869.40,  10619.21,   1335.40,  11954.61
2023-02-07,18:17:44.067,   14.89,    5.97,   11.78,    2.66,   15.29,    6.32,   11.39,    2.54,   53.35,   17.49,    104380,   70.84, 2850.60,  398.99, 2848.20,  395.57, 2850.04,  400.92, 2848.78,  397.13,11397.62, 1592.62,    112670,12990.23,  11450.96,   1610.10,  13061.07
2023-02-07,18:17:44.173,   67.70,   22.63,   64.32,   19.00,   67.61,   22.77,   62.89,   18.92,  262.52,   83.32,    105538,  345.84, 2903.40,  390.94, 2901.25,  385.80, 2902.46,  392.30, 2901.35,  388.06,11608.45, 1557.10,    116057,13165.55,  11870.98,   1640.42,  13511.39
2023-02-07,18:17:44.270,   22.35,    9.79,   19.04,    6.47,   22.63,   10.01,   18.67,    6.23,   82.68,   32.49,    104940,  115.17, 2608.64,  329.45, 2604.38,  326.63, 2618.07,  332.78, 2615.99,  328.47,10447.08, 1317.33,    108960,11764.41,  10529.76,   1349.82,  11879.58
2023-02-07,18:17:44.369,   15.93,    6.46,   12.65,    3.14,   17.12,    6.89,   12.42,    3.02,   58.12,   19.52,    104440,   77.64, 2518.19,  297.01, 2522.67,  295.17, 2528.39,  299.13, 2525.90,  294.85,10095.15, 1186.17,    110970,11281.32,  10153.27,   1205.68,  11358.96
2023-02-07,18:17:44.470,   19.48,    6.61,   16.19,    3.31,   19.97,    6.94,   15.67,    3.12,   71.31,   19.99,    104396,   91.30, 2502.08,  287.02, 2498.10,  283.81, 2508.09,  292.01, 2505.90,  287.03,10014.17, 1149.87,    110731,11164.04,  10085.48,   1169.86,  11255.34
2023-02-07,18:17:44.570,   12.01,    5.38,    8.65,    1.99,   12.45,    5.72,    8.41,    1.90,   41.51,   14.99,    105450,   56.51, 2470.33,  285.17, 2469.23,  280.68, 2460.51,  280.92, 2452.98,  275.00, 9853.06, 1121.78,    112560,10974.83,   9894.57,   1136.77,  11031.34
2023-02-07,18:17:44.670,   12.63,    5.33,    9.37,    1.99,   12.82,    5.61,    8.86,    1.83,   43.68,   14.76,    104380,   58.44, 2285.94,  236.60, 2276.29,  230.06, 2275.02,  234.57, 2277.72,  229.85, 9114.98,  931.08,    109880,10046.06,   9158.65,    945.84,  10104.50
2023-02-07,18:17:44.770,   19.90,    5.59,   16.43,    2.18,   19.95,    5.86,   16.01,    2.05,   72.29,   15.68,    105440,   87.97, 2222.32,  195.04, 2222.90,  193.07, 2222.10,  194.40, 2212.34,  188.80, 8879.66,  771.32,    111300, 9650.98,   8951.96,    786.99,   9738.95
2023-02-07,18:17:44.870,   13.77,    5.57,   10.53,    2.22,   14.18,    5.96,   10.02,    2.13,   48.49,   15.89,    104380,   64.38, 2330.38,  225.43, 2336.60,  225.73, 2328.23,  225.69, 2328.24,  222.83, 9323.45,  899.68,    110660,10223.13,   9371.95,    915.56,  10287.51
2023-02-07,18:17:44.970,   18.77,    6.55,   15.45,    3.26,   19.28,    6.92,   14.96,    3.11,   68.46,   19.84,    105400,   88.30, 2406.16,  267.16, 2405.52,  264.20, 2397.58,  263.04, 2389.59,  258.77, 9598.85, 1053.18,    112670,10652.03,   9667.30,   1073.02,  10740.33
2023-02-07,18:17:45.070,    9.60,    4.74,    6.29,    1.40,   10.00,    5.03,    6.05,    1.29,   31.95,   12.47,    104400,   44.41, 2161.90,  201.24, 2155.06,  196.42, 2167.36,  203.87, 2156.53,  196.99, 8640.85,  798.52,    109130, 9439.37,   8672.80,    810.99,   9483.79
2023-02-07,18:17:45.181,   40.75,   12.23,   37.16,    8.88,   41.05,   12.52,   36.88,    8.71,  155.85,   42.34,    105417,  198.19, 2448.19,  251.65, 2447.71,  248.18, 2449.26,  252.27, 2446.72,  247.79, 9791.87,  999.89,    115951,10791.76,   9947.72,   1042.22,  10989.94
